,Index,Lemma,Derived Word,Context
10914,10915,दाविंची,दाविंची,' दाविंची कोड
10915,10916,कोड,कोड,का कोड दिया
10916,10917,क्रिश्चिन्स,क्रिश्चिन्स,इंडिया क्रिश्चिन्स वेलफेयर
10917,10918,उपन्यास,उपन्यास,के उपन्यास '
10918,10919,ईसाई,ईसाई,आबादी ईसाई हो
10919,10920,जक्खड़,जक्खड़,अधिकारी जक्खड़ की
10920,10921,खोजबीन,खोजबीन,उनकी खोजबीन की
10921,10922,कलेक्ट्रेट,कलेक्ट्रेट,हैदराबाद कलेक्ट्रेट में
10922,10923,माला,माला,की माला से
10923,10924,एमपी,एमपी,) एमपी द्विवेदी
10924,10925,असादुदीन,असादुदीन,एमपी असादुदीन आवैसी
10925,10926,आवैसी,आवैसी,असादुदीन आवैसी ने
10926,10927,बेवजह,बेवजह,लिए बेवजह बिजली
10927,10928,एयरजोन,एयरजोन,प्रतिबंधित एयरजोन में
10928,10929,व्हाइट,व्हाइट,में व्हाइट हाउस
10929,10930,दफ्तर,दफ्तरों,के दफ्तरों में
10930,10931,अफर,अफरा,में अफरा तफरी
10931,10932,तफरी,तफरी,अफरा तफरी फैल
10932,10933,मच,मच,खलबली मच गई
10933,10934,मंडरा,मंडराते,में मंडराते देखे
10934,10935,मिल,मिलों,अपनी मिलों के
10935,10936,खरीद,खरीदनी,टेबलेट खरीदनी पड़ी
10936,10937,जला,जलाना,गन्ना जलाना पड़ता
10937,10938,कुंतल,कुंतल,प्रति कुंतल हो
10938,10939,खांडसारी,खांडसारी,अलावा खांडसारी और
10939,10940,गुड़,गुड़,और गुड़ बनाने
10940,10941,उत्पादक,उत्पादकों,दवा उत्पादकों के
10941,10942,त्रिवेनी,त्रिवेनी,कंपनी त्रिवेनी इंजीनियरिंग
10942,10943,इंजीनियरिंग,इंजीनियरिंग,निर्माण इंजीनियरिंग रेजीमेंट
10943,10944,अफेयर्स,अफेयर्स,करंट अफेयर्स आदि
10944,10945,तरूण,तरूण,उपाध्यक्ष तरूण सहानी
10945,10946,सहानी,सहानी,तरूण सहानी का
10946,10947,शुगर,शुगर,में शुगर स्टॉक
10947,10948,जानकार,जानकार,के जानकार विपुल
10948,10949,विपुल,विपुल,जानकार विपुल वर्मा
10949,10950,ग्रोथ,ग्रोथ,में ग्रोथ रेट
10950,10951,बेपरवाह,बेपरवाह,से बेपरवाह मुख्यमंत्री
10951,10952,पैतृक,पैतृक,अपने पैतृक गांव
10952,10953,ओड़ीपुर,ओड़ीपुर,गांव ओड़ीपुर नागौर
10953,10954,नागौर,नागौर,ओड़ीपुर नागौर जाना
10954,10955,वनवास,वनवास,के वनवास काटकर
10955,10956,अफवाह,अफवाह,ही अफवाह फैलाकर
10956,10957,परवाह,परवाह,कोई परवाह नहीं
10957,10958,उड़,उड़ती,अक्सर उड़ती रहती
10958,10959,अरूण,अरूण,महासचिव अरूण जेटली
10959,10960,मंत्रीस्तरीय,मंत्रीस्तरीय,अंतर्राष्ट्रीय मंत्रीस्तरीय सम्मेलन
